solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,3,4,3,2,3,1,4,"This task requires adding a timeOffset parameter through multiple layers of a media streaming system, including FFmpeg command generation, interface changes, and API endpoints. The solution requires understanding FFmpeg's -ss flag, the codebase's streaming architecture, and how to propagate parameters through the call chain. While the pattern of adding parameters is common, the domain-specific knowledge of FFmpeg and the multiple touchpoints across interfaces, implementations, and API handlers increases complexity.",navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:49.685144,7,16,73,1.869231719730976
1,4,4,4,4,3,3,0,4,"This task requires deep understanding of Ansible's module execution internals, specifically how shebangs are processed and rewritten. The fix involves modifying the `_get_shebang` function logic, creating a new `_extract_interpreter` helper, and coordinating changes across multiple code paths in `_find_module_utils` and `modify_module`. The problem statement hints at the expected behavior but doesn't reveal the implementation approach involving shebang extraction and interpreter resolution.",ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:54.164468,2,6,81,1.9138138523837167
2,3,4,4,3,3,3,1,4,"This task requires adding date-based deprecation support across multiple components (Python module_utils, C# module, display utilities, and documentation). The solution involves understanding Ansible's internal deprecation handling architecture and coordinating changes across 7+ files. While the pattern of adding a new parameter alongside an existing one is standard, the integration complexity is high due to the need to modify multiple interconnected subsystems consistently.",ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:08.199848,6,14,83,1.9242792860618816
1,2,3,4,3,3,3,0,4,"The task requires deep understanding of the audit logging system internals, including how the Checker works, how token events flow through the authentication service, and how configuration propagates across multiple files. The solution involves coordinating changes across cmd/grpc.go, cmd/auth.go, and audit/checker.go with proper initialization order for the checker to inform the auth service about token deletion events. The problem statement only gives a vague direction without hinting at the specific implementation pattern needed.",flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:48.138526,4,6,30,1.4913616938342726
2,3,4,5,4,4,4,0,4,"This task requires deep knowledge of Ubuntu vulnerability detection systems (OVAL, Gost), kernel package naming conventions, and version comparison logic. The solution involves consolidating detection pipelines, handling multiple kernel package variants (meta, signed), and correctly attributing CVEs to running kernels. The changes span multiple files with complex interdependencies between detection mechanisms and require understanding of Ubuntu's release history and package ecosystem.",future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:48.006831,8,68,1204,3.080987046910887
1,4,4,4,4,3,3,0,4,"This task requires deep understanding of the codebase's folder reordering system, including linked label relationships (Sent/All Sent, Drafts/All Drafts). The solution involves creating a new LINKED_LABEL_IDS constant, modifying the moveItems helper to handle linked folders, adding ALMOST_ALL_MAIL support, and removing feature flag dependencies across multiple files. The fix requires understanding the drag-and-drop system, system folder ordering logic, and how visibility/display states interact.",protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:06.988994,7,21,102,2.012837224705172
2,4,4,4,3,2,3,1,4,"This task requires adding new configuration fields for database credentials across multiple files (config, db connection, migration), with proper URL building logic and validation. The solution involves understanding the existing config loading pattern with viper, database URL parsing with dburl, and how the migrator integrates with the configuration. While the pattern of supporting both URL and individual fields is common, implementing it requires deep integration across config loading, validation, URL construction, and database opening functions.",flipt-io__flipt-f808b4dd6e36b9dc8b011eb26b196f4e2cc64c41,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:16.215109,8,23,203,2.3096301674258988
2,4,2,3,3,3,2,1,3,"The problem clearly describes the expected behavior for --untrusted-args validation. The solution requires adding a new command-line argument and a validation function that checks for multiple arguments and dangerous prefixes. While the core logic is straightforward, it requires understanding qutebrowser's argument parsing flow and updating multiple configuration files (desktop entry, NSIS installer) beyond just Python code.",qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:29.309042,3,4,29,1.4771212547196624
1,2,4,4,3,3,3,0,4,"This task requires extensive refactoring of the composer UI components, creating new components (ComposerPasswordActions, ComposerMoreActions, PasswordInnerModalForm), adding feature flags, and reorganizing file structure. The problem statement is vague about implementation details, requiring deep understanding of ProtonMail's React component architecture, state management patterns, and the existing encryption/expiration workflow. The solution involves coordinating changes across 15+ files with interdependent modifications to modals, actions, and hooks.",protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:11.931839,15,29,813,2.910624404889201
1,3,4,4,3,3,3,1,4,"This task requires implementing a new multipart form-data helper function using Python's email.mime modules, then integrating it across multiple components (galaxy API, uri module, action plugin). It demands deep knowledge of HTTP multipart encoding, Python's email library for MIME handling, and Ansible's module/action plugin architecture. The solution touches 5 files with substantial changes including Python 2/3 compatibility handling.",ansible__ansible-b748edea457a4576847a10275678127895d2f02f,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:09.129074,5,15,269,2.4313637641589874
1,3,4,4,4,3,3,0,4,"The fix requires understanding qutebrowser's URL parsing internals, search engine configuration, and Qt URL handling. Multiple interdependent functions need modification with careful attention to edge cases like encoded spaces, IDN domains, and the interaction between search terms and base URLs. The solution involves regex patterns for TLD validation and coordinated changes across parsing, validation, and URL classification logic.",qutebrowser__qutebrowser-e34dfc68647d087ca3175d9ad3f023c30d8c9746,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:04.276899,1,8,58,1.7708520116421442
2,4,3,4,3,3,3,0,4,"This task requires refactoring the configuration loading to separate warnings from the Config struct into a new Result type, plus adding deprecation detection for ui.enabled. It demands deep understanding of Viper configuration library, the existing deprecation pattern, and careful integration across multiple files (config.go, cache.go, ui.go, main.go). The solution involves changing from v.GetBool/v.IsSet to v.InConfig for proper deprecation detection only when keys exist in config files.",flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:18.716592,8,16,155,2.1931245983544616
3,5,4,4,3,2,3,1,4,"The problem statement provides exact solution details including configuration fields, signature format, and retry behavior. However, the solution requires creating a new webhook sink with HTTP client, HMAC signing, exponential backoff retries, modifying the audit sink interface to pass context.Context, updating configuration schemas (CUE and JSON), and integrating with the existing audit pipeline. This requires deep understanding of the Flipt audit system internals and Go patterns for HTTP clients with retries.",flipt-io__flipt-56a620b8fc9ef7a0819b47709aa541cdfdbba00b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:13.314026,11,26,352,2.5477747053878224
1,3,5,5,5,4,4,0,5,"This fix requires deep understanding of Cisco NX-OS platform differences (N3K/N6K vs N7K/N9K), interface types (L2/L3, loopback, port-channel), and user system defaults. The solution spans 5 files with extensive changes to facts gathering, state management, and default value computation. The complexity involves tracking platform-specific defaults, mode transitions, and ensuring idempotency across multiple state operations (merged, replaced, deleted, overridden) with subtle edge cases for virtual interfaces.",ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:28.198942,5,18,294,2.469822015978163
