solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,2,4,3,3,2,1,3,"The hints clearly point to the interaction between `__getattr__` and properties that raise AttributeError, with a StackOverflow link. The fix is simple (replace custom AttributeError with `__getattribute__` call), but requires understanding Python's attribute access protocol and how `__getattr__` intercepts AttributeErrors from properties. The solution pattern is documented but requires domain knowledge of the SkyCoord class's attribute handling system.",astropy__astropy-14096,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:52.819218,1,1,6,0.8450980400142568
3,5,1,3,2,2,2,1,2,"The problem statement and discussion explicitly identify the exact buggy line (checking 'operand is None' instead of 'operand.mask is None'), making this a trivial one-line fix. The issue is crystal clear with reproducible examples, and the comments even point to the specific commit that introduced the regression. The main difficulty is understanding the mask propagation logic in NDDataRef, but once located, the fix is straightforward.",astropy__astropy-14995,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:57.584066,1,1,4,0.6989700043360189
2,4,2,4,2,2,2,1,2,"The problem statement clearly describes the desired optimization (CreateModel + AlterModelManagers -> CreateModel) and references an existing similar pattern (CreateModel + AlterModelOptions). The solution follows an established pattern already present in the codebase, making it straightforward to implement. However, it requires understanding Django's migration optimization system and the specific reduce() method interface.",django__django-15499,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:24.563694,1,1,13,1.146128035678238
3,4,2,4,3,3,3,0,3,"The hints section provides the exact solution with a code diff, making this straightforward to implement. However, understanding why the fix works requires deep knowledge of Django's ORM internals, specifically how `_state.db` controls which database is used for related object lookups during natural key resolution. The fix itself is simple (3 lines), but recognizing that the database context wasn't being properly set on the temporary model instance requires framework expertise.",django__django-15525,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:27.658203,1,1,4,0.6989700043360189
2,4,3,4,3,3,3,0,3,"The problem is clearly described with a reproducible example, and the hints point toward the solution being in the registration/rcParam handling. The fix requires understanding matplotlib's colormap registry internals and involves changes in two files - updating the colormap name during registration and modifying the equality comparison. The solution requires domain-specific knowledge about how colormaps are stored and retrieved, and the two-part fix (registration + equality) isn't immediately obvious from the problem description alone.",matplotlib__matplotlib-25479,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:07.121807,2,2,7,0.9030899869919435
1,4,4,4,4,3,3,0,4,"The fix requires deep understanding of Sphinx's autodoc internals, specifically how class members are discovered and how docstrings are cached and retrieved. The solution involves modifying the member discovery logic to iterate through base classes and create ModuleAnalyzer instances for each, checking their namespaces separately. This requires understanding the MRO traversal, module analysis, and the relationship between namespaces and attribute documentation.",sphinx-doc__sphinx-8548,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:10.065831,2,4,50,1.7075701760979363
3,5,3,4,3,3,2,1,3,"The hints section provides an exact solution approach with code, making this much easier to implement. However, the fix requires deep understanding of Django's expression system, SQLiteNumericMixin, and how window functions interact with DecimalField casting. The solution involves inheriting from SQLiteNumericMixin and implementing a custom as_sqlite method that properly handles the CAST placement for DecimalField outputs.",django__django-13449,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:47.808917,1,2,12,1.1139433523068367
2,4,1,3,2,2,2,1,2,The problem clearly explains that empty strings in DIRS cause autoreload to break after normalization converts them to project root. The solution is a simple filter pattern (adding `if dir` conditions) which is a very common Python idiom. The main challenge is understanding Django's template loading system enough to locate where the filtering should occur.,django__django-15572,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:27.514964,1,2,4,0.6989700043360189
2,4,2,3,2,2,2,1,2,The problem clearly states that '0' should be displayed as '0.0.0.0' in the runserver output. The solution requires understanding Django's runserver command internals and adding a simple conditional check to transform the address before display. The fix is straightforward - adding an elif condition to handle the '0' case alongside the existing IPv6 handling.,django__django-16145,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:37.749619,1,2,9,1.0
3,5,2,3,2,2,2,1,2,"The problem statement explicitly describes the exact solution needed (using enum name instead of value with bracket notation), and the hints section even provides the exact code fix. The change is straightforward - modifying the EnumSerializer to use name-based lookup instead of value-based construction. The main requirement is understanding Django's migration serialization system, but the change itself is a simple string format modification.",django__django-11815,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:21.245315,1,1,7,0.9030899869919435
1,4,2,4,4,3,3,0,4,"The problem clearly describes the bug (Zero vs ZeroMatrix type mismatch) but doesn't hint at the actual solution location (matexpr.py's _postprocessor). The fix itself is simple (2 lines), but finding it requires deep understanding of SymPy's matrix expression internals, particularly how MatAdd postprocessing works and interacts with BlockMatrix operations. The solution involves understanding the distinction between MatAdd handling vs other matrix operations in expression simplification.",sympy__sympy-17630,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:39.045571,1,1,2,0.47712125471966244
2,4,3,4,3,3,3,0,3,"The problem clearly describes that MRO should be considered when collecting marks from classes with multiple inheritance. The solution requires understanding pytest's internal marker handling system (specifically `get_unpacked_marks` and `store_mark`), and the fix involves walking the class MRO to collect marks from all parent classes. The patch also needs to handle the edge case of not considering MRO when storing marks to avoid duplication, showing moderate integration complexity.",pytest-dev__pytest-10356,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:35.947708,1,2,37,1.5797835966168101
3,5,1,3,2,1,2,1,2,"The problem statement explicitly identifies the exact issue - a missing space between 'DISTINCT' and 'CASE WHEN' in the generated SQL. The fix is trivial: adding a single space character after 'DISTINCT' in the string template. The main challenge is locating the correct file in Django's codebase, but the bisect hint points directly to the relevant commit.",django__django-10880,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:02.196584,1,1,2,0.47712125471966244
2,4,3,4,3,3,3,0,3,"The problem statement clearly explains the issue (the __file__ check is no longer needed) and hints at the solution direction (remove the check). However, the actual fix requires understanding Django's migration loader internals and involves not just removing the check but also restructuring the logic for determining migrated vs unmigrated apps based on whether migration_names exist. The solution requires deep Django migration system knowledge and careful reasoning about edge cases like empty directories.",django__django-11141,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.992222,1,2,10,1.0413926851582251
2,4,3,4,4,3,3,0,3,"The hints correctly identify that the issue involves uint8 overflow when assigning special index values (over/under/bad) that exceed 255, and suggest the need to handle integer type promotion. The fix requires deep understanding of matplotlib's colormap internals, specifically how lookup tables work and when type conversions happen. The solution involves reorganizing the astype(int) conversion to apply to unsigned int inputs as well as floats, which requires careful reasoning about NumPy's type system and the specific edge case of uint8 arrays.",matplotlib__matplotlib-24970,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:05.151507,1,1,21,1.3424226808222062
